nom produit,numero AMM,Substances actives,identifiant usage,etat usage,dose retenue,dose retenue unite,delai avant recolte jour
JIVE,2220049,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,35.0
JIVE,2220049,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
JIVE,2220049,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,35.0
JIVE,2220049,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
JIVE,2220049,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
JIVE,2220049,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
JIVE,2220049,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
JIVE,2220049,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.0,L/ha,35.0
SOLEIL,2130266,bromuconazole (Bromuconazole) 167.0 g/L | tébuconazole (Tebuconazole) 107.0 g/L,Porte graine - Maïs*Trt Part.Aer.*Fusarioses,Autorisé,1.2,L/ha,
SOLEIL,2130266,bromuconazole (Bromuconazole) 167.0 g/L | tébuconazole (Tebuconazole) 107.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.2,L/ha,
SOLEIL,2130266,bromuconazole (Bromuconazole) 167.0 g/L | tébuconazole (Tebuconazole) 107.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.2,L/ha,
SOLEIL,2130266,bromuconazole (Bromuconazole) 167.0 g/L | tébuconazole (Tebuconazole) 107.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.2,L/ha,
VALCURE,2210063,Bacillus amyloliquefaciens ssp. plantarum souche D747  (Bacillus amyloliquefaciens subsp. plantarum D747) 10000000000 UFC/mL,Maïs doux*Trt Sol*Champignons (autres que pythiacées),Autorisé,5.0,L/ha,1.0
VALCURE,2210063,Bacillus amyloliquefaciens ssp. plantarum souche D747  (Bacillus amyloliquefaciens subsp. plantarum D747) 10000000000 UFC/mL,Maïs doux*Trt Sol*Champignons (pythiacées),Autorisé,5.0,L/ha,1.0
DELTASTAR,2140147,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.83,L/ha,3.0
DELTASTAR,2140147,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.5,L/ha,3.0
DELTASTAR,2140147,deltaméthrine (Deltamethrin) 15.0 g/L,"Maïs doux*Trt Part.Aer.*Cicadelles, punaises et psylles",Autorisé,0.83,L/ha,3.0
DELTASTAR,2140147,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Coléoptères phytophages,Autorisé,0.33,L/ha,3.0
DELTASTAR,2140147,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.83,L/ha,30.0
DELTASTAR,2140147,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Cicadelles,Autorisé,0.83,L/ha,30.0
DELTASTAR,2140147,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Pyrale(s) (1),Autorisé,0.83,L/ha,30.0
DELTASTAR,2140147,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs*Trt Sol*Ravageurs du sol,Autorisé,0.5,L/ha,30.0
NIMBLE,2110072,tribénuron-méthyl (Tribenuron) 250.0 g/kg | Thifensulfuron (Thifensulfuron-methyl) 500.0 g/kg,Orge*Désherbage,Autorisé,50.0,g/ha,
NIMBLE,2110072,tribénuron-méthyl (Tribenuron) 250.0 g/kg | Thifensulfuron (Thifensulfuron-methyl) 500.0 g/kg,Blé*Désherbage,Autorisé,50.0,g/ha,
TRIMAXX,2140082,trinéxapac-éthyl (Trinexapac) 175.0 g/L,Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,0.6,L/ha,
TRIMAXX,2140082,trinéxapac-éthyl (Trinexapac) 175.0 g/L,Orge*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,0.8,L/ha,70.0
TRIMAXX,2140082,trinéxapac-éthyl (Trinexapac) 175.0 g/L,Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,0.5,L/ha,60.0
TRIMAXX,2140082,trinéxapac-éthyl (Trinexapac) 175.0 g/L,Blé*Trt Part.Aer.*Régul. Croiss. Org. Aériens,Autorisé,0.5,L/ha,70.0
GLASGO,2170979,pyroxsulam (Pyroxsulam) 70.8 g/kg | florasulame (Florasulam) 14.2 g/kg | cloquintocet-mexyl (Cloquintocet mexyl) 70.8 g/kg,Blé*Désherbage,Autorisé,265.0,g/ha,
GLASGO,2170979,pyroxsulam (Pyroxsulam) 70.8 g/kg | florasulame (Florasulam) 14.2 g/kg | cloquintocet-mexyl (Cloquintocet mexyl) 70.8 g/kg,Blé*Désherbage,Autorisé,265.0,g/ha,
OCTOGON,2090042,florasulame (Florasulam) 22.8 g/kg | pyroxsulam (Pyroxsulam) 68.3 g/kg | cloquintocet-mexyl (Cloquintocet mexyl) 68.3 g/kg,Blé*Désherbage,Autorisé,0.275,kg/ha,
SINSTAR,2170430,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,42.0
SINSTAR,2170430,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,42.0
SINSTAR,2170430,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,42.0
SINSTAR,2170430,azoxystrobine (Azoxystrobin) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,42.0
MICROTHIOL SPECIAL DISPERSS,9800245,soufre (Sulphur) 800.0 g/kg,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,kg/ha,3.0
MICROTHIOL SPECIAL DISPERSS,9800245,soufre (Sulphur) 800.0 g/kg,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,kg/ha,3.0
MAÏSOTRIONE,2170424,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
MAÏSOTRIONE,2170424,mésotrione (Mesotrione) 100.0 g/L,Maïs doux*Désherbage,Autorisé,0.75,L/ha,
MAÏSOTRIONE,2170424,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.75,L/ha,
MAÏSOTRIONE,2170424,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
MAÏSOTRIONE,2170424,mésotrione (Mesotrione) 100.0 g/L,Maïs doux*Désherbage,Autorisé,1.5,L/ha,
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,35.0
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,35.0
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,35.0
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,35.0
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,35.0
FUSAROPRO,2230338,prothioconazole (Prothioconazole) 125.0 g/L | tébuconazole (Tebuconazole) 125.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,1.0,L/ha,35.0
HAUBAN,2080094,florasulame (Florasulam) 40.0 g/kg | isoxabène (Isoxaben) 610.0 g/kg,Orge*Désherbage,Autorisé,95.0,g/ha,
HAUBAN,2080094,florasulame (Florasulam) 40.0 g/kg | isoxabène (Isoxaben) 610.0 g/kg,Blé*Désherbage,Autorisé,95.0,g/ha,
DECLINE 1.5 EW,2140183,Deltamethrin (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.83,L/ha,3.0
DECLINE 1.5 EW,2140183,Deltamethrin (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.5,L/ha,3.0
DECLINE 1.5 EW,2140183,Deltamethrin (Deltamethrin) 15.0 g/L,"Maïs doux*Trt Part.Aer.*Cicadelles, punaises et psylles",Autorisé,0.83,L/ha,3.0
DECLINE 1.5 EW,2140183,Deltamethrin (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Coléoptères phytophages,Autorisé,0.33,L/ha,3.0
DECLINE 1.5 EW,2140183,Deltamethrin (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.83,L/ha,30.0
DECLINE 1.5 EW,2140183,Deltamethrin (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Cicadelles,Autorisé,0.83,L/ha,30.0
DECLINE 1.5 EW,2140183,Deltamethrin (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Pyrale(s) (1),Autorisé,0.83,L/ha,30.0
DECLINE 1.5 EW,2140183,Deltamethrin (Deltamethrin) 15.0 g/L,Maïs*Trt Sol*Ravageurs du sol,Autorisé,0.5,L/ha,30.0
PROFI DICAMBA,2230582,dicamba (Dicamba) 480.0 g/L,Maïs*Désherbage,Autorisé,0.6,L/ha,
CLOPY SL PLUS,2210368,clopyralid diméthylamine (Clopyralid) 741.0 g/L,Maïs*Désherbage,Autorisé,0.2,L/ha,60.0
CLOPY SL PLUS,2210368,clopyralid diméthylamine (Clopyralid) 741.0 g/L,Maïs*Désherbage,Autorisé,0.2,L/ha,90.0
SUNBRIGHT,2220867,imazamox (Imazamox) 20.0 g/L | aclonifène (Aclonifen) 300.0 g/L,Tournesol*Désherbage,Autorisé,1.35,L/ha,
PYGMALION,2210128,phosphonates de potassium (Potassium phosphonates) 755.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,4.0,L/ha,
FREQUENT,2190019,fluazifop-P-butyl (Fluazifop-P) 125.0 g/L,Tournesol*Désherbage,Autorisé,3.0,L/ha,90.0
COSTAR JARDIN,2170465,Bacillus thuringiensis subsp. kurstaki SA-12 (Bacillus thuringiensis subsp. kurstaki SA-12) 90000.0 UI/mg,Tournesol*Trt Part.Aer.*Chenilles phytophages,Autorisé,1.0,g/10 m²,3.0
NEGEV,2160064,tébuconazole (Tebuconazole) 10.0 g/L | fludioxonil (Fludioxonil) 50.0 g/L,Orge*Trt Sem.*Champignons (autres que pythiacées),Autorisé,0.1,L/q,
NEGEV,2160064,tébuconazole (Tebuconazole) 10.0 g/L | fludioxonil (Fludioxonil) 50.0 g/L,Blé*Trt Sem.*Champignons (autres que pythiacées),Autorisé,0.1,L/q,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs doux*Désherbage,Autorisé,0.75,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.75,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs doux*Désherbage,Autorisé,0.75,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.75,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.75,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.0,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.5,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.5,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.75,L/ha,
BARRACUDA,2170423,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.75,L/ha,
DANEVA,2170421,mésotrione (Mesotrione) 100.0 g/L,Maïs doux*Désherbage,Autorisé,1.5,L/ha,
DANEVA,2170421,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,1.5,L/ha,
DANEVA,2170421,mésotrione (Mesotrione) 100.0 g/L,Maïs doux*Désherbage,Autorisé,0.75,L/ha,
DANEVA,2170421,mésotrione (Mesotrione) 100.0 g/L,Maïs*Désherbage,Autorisé,0.75,L/ha,
MINSTREL 200,2210131,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Orge*Désherbage,Autorisé,1.0,L/ha,
MINSTREL 200,2210131,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Maïs*Désherbage,Autorisé,1.0,L/ha,
MINSTREL 200,2210131,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Orge*Désherbage,Autorisé,1.0,L/ha,
MINSTREL 200,2210131,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
MINSTREL 200,2210131,fluroxypyr-méptyl (Fluroxypyr) 288.0 g/L,Blé*Désherbage,Autorisé,1.0,L/ha,
MONALIZA 250 SC,2220129,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,
MONALIZA 250 SC,2220129,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,
MONALIZA 250 SC,2220129,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
MONALIZA 250 SC,2220129,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.0,L/ha,
MONALIZA 250 SC,2220129,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,
MONALIZA 250 SC,2220129,azoxystrobine (Azoxystrobin) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
MONALIZA 250 SC,2220129,azoxystrobine (Azoxystrobin) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
MONALIZA 250 SC,2220129,azoxystrobine (Azoxystrobin) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
TESORO 250,2190956,tébuconazole (Tebuconazole) 250.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,
TESORO 250,2190956,tébuconazole (Tebuconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
TESORO 250,2190956,tébuconazole (Tebuconazole) 250.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,
TESORO 250,2190956,tébuconazole (Tebuconazole) 250.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,
TESORO 250,2190956,tébuconazole (Tebuconazole) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
TEBUCUR 250 EW,2170995,tébuconazole (Tebuconazole) 250.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,
TEBUCUR 250 EW,2170995,tébuconazole (Tebuconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
TEBUCUR 250 EW,2170995,tébuconazole (Tebuconazole) 250.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,
TEBUCUR 250 EW,2170995,tébuconazole (Tebuconazole) 250.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,
TEBUCUR 250 EW,2170995,tébuconazole (Tebuconazole) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,1.0,L/ha,
REST,2220055,rimsulfuron (Rimsulfuron) 250.0 g/kg,Maïs*Désherbage,Autorisé,0.06,kg/ha,
REST,2220055,rimsulfuron (Rimsulfuron) 250.0 g/kg,Maïs*Désherbage,Autorisé,0.06,kg/ha,
DELTASTAR EW,2210543,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.83,L/ha,3.0
DELTASTAR EW,2210543,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.5,L/ha,3.0
DELTASTAR EW,2210543,deltaméthrine (Deltamethrin) 15.0 g/L,"Maïs doux*Trt Part.Aer.*Cicadelles, punaises et psylles",Autorisé,0.83,L/ha,3.0
DELTASTAR EW,2210543,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs doux*Trt Part.Aer.*Coléoptères phytophages,Autorisé,0.33,L/ha,3.0
DELTASTAR EW,2210543,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.83,L/ha,30.0
DELTASTAR EW,2210543,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Cicadelles,Autorisé,0.83,L/ha,30.0
DELTASTAR EW,2210543,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs*Trt Part.Aer.*Pyrale(s) (1),Autorisé,0.83,L/ha,30.0
DELTASTAR EW,2210543,deltaméthrine (Deltamethrin) 15.0 g/L,Maïs*Trt Sol*Ravageurs du sol,Autorisé,0.5,L/ha,30.0
MAMUT,2130069,diflufénican (Diflufenican) 500.0 g/L,Orge*Désherbage,Autorisé,0.25,L/ha,
MAMUT,2130069,diflufénican (Diflufenican) 500.0 g/L,Blé*Désherbage,Autorisé,0.375,L/ha,
MAMUT,2130069,diflufénican (Diflufenican) 500.0 g/L,Blé*Désherbage,Autorisé,0.25,L/ha,
TURBAN,2170035,tribénuron-méthyl (Tribenuron) 750.0 g/kg,Orge*Désherbage,Autorisé,0.02,kg/ha,
TURBAN,2170035,tribénuron-méthyl (Tribenuron) 750.0 g/kg,Orge*Désherbage,Autorisé,0.03,kg/ha,
TURBAN,2170035,tribénuron-méthyl (Tribenuron) 750.0 g/kg,Blé*Désherbage,Autorisé,0.03,kg/ha,
TURBAN,2170035,tribénuron-méthyl (Tribenuron) 750.0 g/kg,Blé*Désherbage,Autorisé,0.02,kg/ha,
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
PREPARE,2200518,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.8,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,0.6,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,0.6,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,0.6,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,0.6,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.8,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,0.8,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,0.8,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,0.8,L/ha,35.0
JOUST,2240042,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,0.8,L/ha,35.0
STARANE GOLD,2010239,fluroxypyr-méptyl (Fluroxypyr) 144.1 g/L | florasulame (Florasulam) 1.0 g/L,Maïs*Désherbage,Autorisé,1.2,L/ha,
STARANE GOLD,2010239,fluroxypyr-méptyl (Fluroxypyr) 144.1 g/L | florasulame (Florasulam) 1.0 g/L,Orge*Désherbage,Autorisé,1.5,L/ha,
STARANE GOLD,2010239,fluroxypyr-méptyl (Fluroxypyr) 144.1 g/L | florasulame (Florasulam) 1.0 g/L,Orge*Désherbage,Autorisé,1.5,L/ha,
STARANE GOLD,2010239,fluroxypyr-méptyl (Fluroxypyr) 144.1 g/L | florasulame (Florasulam) 1.0 g/L,Maïs*Désherbage,Autorisé,1.2,L/ha,
STARANE GOLD,2010239,fluroxypyr-méptyl (Fluroxypyr) 144.1 g/L | florasulame (Florasulam) 1.0 g/L,Blé*Désherbage,Autorisé,1.5,L/ha,
STARANE GOLD,2010239,fluroxypyr-méptyl (Fluroxypyr) 144.1 g/L | florasulame (Florasulam) 1.0 g/L,Blé*Désherbage,Autorisé,1.5,L/ha,
AFESUL LIQUIDE 800 SUPER MICRONISE,8300488,soufre (Sulphur) 800.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,L/ha,35.0
AFESUL LIQUIDE 800 SUPER MICRONISE,8300488,soufre (Sulphur) 800.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,10.0,L/ha,35.0
TOSCANA,2180041,tribénuron-méthyl (Tribenuron) 750.0 g/kg,Orge*Désherbage,Autorisé,0.03,kg/ha,
TOSCANA,2180041,tribénuron-méthyl (Tribenuron) 750.0 g/kg,Orge*Désherbage,Autorisé,0.02,kg/ha,
TOSCANA,2180041,tribénuron-méthyl (Tribenuron) 750.0 g/kg,Blé*Désherbage,Autorisé,0.03,kg/ha,
TOSCANA,2180041,tribénuron-méthyl (Tribenuron) 750.0 g/kg,Blé*Désherbage,Autorisé,0.02,kg/ha,
COSTAR WG,2170466,Bacillus thuringiensis subsp. kurstaki SA-12 (Bacillus thuringiensis subsp. kurstaki SA-12) 90000.0 UI/mg,Tournesol*Trt Part.Aer.*Chenilles phytophages,Autorisé,1.0,kg/ha,3.0
COSTAR WG,2170466,Bacillus thuringiensis subsp. kurstaki SA-12 (Bacillus thuringiensis subsp. kurstaki SA-12) 90000.0 UI/mg,Maïs*Trt Part.Aer.*Chenilles phytophages,Autorisé,1.0,kg/ha,3.0
AZUPEC LIQUID,2250791,soufre (Sulphur) 800.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,10.0,L/ha,35.0
AZUPEC LIQUID,2250791,soufre (Sulphur) 800.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,10.0,L/ha,35.0
LAMBDASTAR,2130083,lambda-cyhalothrine (Lambda-Cyhalothrin) 100.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.15,L/ha,7.0
LAMBDASTAR,2130083,lambda-cyhalothrine (Lambda-Cyhalothrin) 100.0 g/L,Maïs doux*Trt Part.Aer.*Chenilles phytophages,Autorisé,0.2,L/ha,7.0
LAMBDASTAR,2130083,lambda-cyhalothrine (Lambda-Cyhalothrin) 100.0 g/L,"Maïs doux*Trt Part.Aer.*Cicadelles, punaises et psylles",Autorisé,0.2,L/ha,7.0
LAMBDASTAR,2130083,lambda-cyhalothrine (Lambda-Cyhalothrin) 100.0 g/L,Maïs doux*Trt Part.Aer.*Coléoptères phytophages,Autorisé,0.05,L/ha,7.0
